"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1906752631776878672","Mon Mar 31 16:57:07 +0000 2025","0","aduhai jomoknyaa #TolakRUUTNI #TolakRUUPolri","1906752631776878672","","","in","","0","0","0","https://x.com/magdalena__lee/status/1906752631776878672","1877295151493820417","magdalena__lee"
"1906752370895364394","Mon Mar 31 16:56:05 +0000 2025","0","ngak ngak ngakk #TolakRUUTNI #TolakRUUPolri","1906752370895364394","","","in","","0","0","0","https://x.com/magdalena__lee/status/1906752370895364394","1877295151493820417","magdalena__lee"
"1906476232755318897","Mon Mar 31 16:55:19 +0000 2025","0","@septacepot46 Kita harus demo!! #TolakRUUTNI","1906752179098333388","","septacepot46","in","","0","0","0","https://x.com/RifkiLanaa/status/1906752179098333388","938061800750202880","RifkiLanaa"
"1906402139364303249","Mon Mar 31 16:54:13 +0000 2025","0","@jennieace_cream Met idul fitri pipol #TolakRUUTNI #CabutUUTNI #TolakRUUPolri #TolakRUUKuhap","1906751901678576103","","jennieace_cream","in","","0","0","0","https://x.com/pteridactylicio/status/1906751901678576103","1757814938490580992","pteridactylicio"
"1501513315218239488","Mon Mar 31 16:50:47 +0000 2025","0","17 feb 25 | tagar #IndonesiaGelap dan #PeringatanDarurat kembali merebak. dihantui oleh kemunculan RUU TNI sehingga kami memprotes dengan menggunakan tagar #TolakRUUTNI yang sayangnya berujung disahkan sehingga tagar #CabutUUTNI dan #TolakRUUPolri menguasai trending Twitter. https://t.co/hBw2F7rIcn","1906751037878444428","https://pbs.twimg.com/media/GnYj73SaIAM8bv-.jpg","minityuni","in","RCBYF!","0","0","0","https://x.com/minityuni/status/1906751037878444428","1318123249914408960","minityuni"
"1906750562630246812","Mon Mar 31 16:48:54 +0000 2025","0","Kita harus demo!!!! #TolakRUUTNI","1906750562630246812","","","in","","0","0","0","https://x.com/RifkiLanaa/status/1906750562630246812","938061800750202880","RifkiLanaa"
"1906750206428979267","Mon Mar 31 16:47:29 +0000 2025","0","eh walau lebaran tetep kibarkan #TolakRUUTNI #TolakRUUPolri guys jangan sampe tenggelem ‍️‍️","1906750206428979267","","","in","","0","0","0","https://x.com/pnstheartoflove/status/1906750206428979267","1553724753466527745","pnstheartoflove"
"1906661725719687285","Mon Mar 31 16:45:59 +0000 2025","0","@cartthweel makan nah noh gemoy gemoy ajg #CabutUUTNI #TolakRUUTNI #TolakRUUPolri #TolakRevisiUUTNI","1906749827146457597","","cartthweel","in","","0","0","0","https://x.com/heaevelyn/status/1906749827146457597","1336292665369874432","heaevelyn"
"1906749694396764571","Mon Mar 31 16:45:27 +0000 2025","0","Awokawok mentang2 rakyat lagi menyambut suka cita ramadhan buzzernya dikerahin buat naikin tagar gajeltotnya wkwk btw tetep kawal #TolakRUUTNI #TolakUUTNI #TolakDwifungsiABRI #TolakRUUKejaksaan #TolakRUUPolri","1906749694396764571","","","in","","0","0","0","https://x.com/samanthaswizard/status/1906749694396764571","1651393187754446849","samanthaswizard"
"1906749048331313471","Mon Mar 31 16:42:53 +0000 2025","0","Orang orang yang mendukung RUU TNI itu seberapa banyak dah ? #RUUTNI #TolakRUUTNI","1906749048331313471","","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/MasAmVoask/status/1906749048331313471","1530145293521793024","MasAmVoask"
"1906748310481977447","Mon Mar 31 16:39:57 +0000 2025","0","orang sebanyak itu ga ada yg inget #TolakRUUTNI kah???","1906748310481977447","","","in","sm stan❌️","0","0","0","https://x.com/rrnebae/status/1906748310481977447","1151383041735966720","rrnebae"
"1906744566675595273","Mon Mar 31 16:25:04 +0000 2025","0","Indonesia di tangan @prabowo sih ini. Makanya FOKUS RUU TNI DAN KEKERASAN SIPIL OLEH APARAT!!!!!!!!!! #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #TolakRUUPolri #IndonesiaGelapJilid2 #IndonesiaGelap #PeringatanDarurat","1906744566675595273","","","in","","0","0","0","https://x.com/takflowerypaths/status/1906744566675595273","1283265743866347520","takflowerypaths"
"1906743040607490458","Mon Mar 31 16:19:01 +0000 2025","0","WILLY ANGXRIT??? ILANG TAR LUUU #GagalkanRUUTNI #CabutRUUTNI #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan #SupremasiSipil","1906743040607490458","","","in","Yokohama","0","0","0","https://x.com/gojodepokk/status/1906743040607490458","1083435105610227712","gojodepokk"
"1906742968041754973","Mon Mar 31 16:18:43 +0000 2025","0","REPORT AND BLOCK FOR PRIVACY BREACH. FOKUS RUU TNI DAN KEKERASAN SIPIL OLEH APARAT!!!!!!!!!! #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #TolakRUUPolri #IndonesiaGelapJilid2 #IndonesiaGelap #PeringatanDarurat","1906742968041754973","","","in","","0","0","0","https://x.com/takflowerypaths/status/1906742968041754973","1283265743866347520","takflowerypaths"
"1906742703842545758","Mon Mar 31 16:17:40 +0000 2025","0","WE DON'T CARE. TETEP FOKUS RUU TNI DAN KEKERASAN SIPIL OLEH APARAT!!!!!!!!!! #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #TolakRUUPolri #IndonesiaGelapJilid2 #IndonesiaGelap #PeringatanDarurat","1906742703842545758","","","in","","0","0","0","https://x.com/takflowerypaths/status/1906742703842545758","1283265743866347520","takflowerypaths"
"1906742595759620469","Mon Mar 31 16:17:15 +0000 2025","0","#tolakRUUTNI tolak polisi bercocok tanam! Sejahterakan mereka jangan ditambahi pekerjaannya! https://t.co/fWoIz09487","1906742595759620469","https://pbs.twimg.com/media/GnYcSWDbQAE2ub6.jpg","","in","Pare-Lamongan-Jogja-Semarang","0","0","0","https://x.com/icukprayogi/status/1906742595759620469","58825602","icukprayogi"
"1906742594044145830","Mon Mar 31 16:17:14 +0000 2025","0"," AYO KAK ZIELLL KELUARKAN PRIVATTER BRUTAL MU #TOLAKANTIPRIVATTER #KEMBALIKANZIELKEPRIVATTER #TOLAKRUUTNI #SAMUDRAGOYANGDUMANGBARENGJELITA INI KOCAK BANGET ANJEEENGG YA ALLAH TOLONGGGINNN AKUUU #tellziel https://t.co/HFSmtZdSx1","1906742594044145830","","","in","RPS, NSFW🔞","0","0","0","https://x.com/zziziel/status/1906742594044145830","1603401580560191489","zziziel"
"1906742397020840412","Mon Mar 31 16:16:27 +0000 2025","0","otak aja mereka gaada. #TolakRUUTNI #IndonesiaGelap #CabutRUUTNI #TolakDwifungsiABRI #TolakDwifungsiTNI #TolakRUUPolri #TolakRUUKejaksaan #IndonesiaMakinGelap #TolakRUUTNI #TolakRUUTNI #TolakRUUTNI","1906742397020840412","","","in","","0","0","0","https://x.com/orcaisya/status/1906742397020840412","1813795410559004672","orcaisya"
"1906741563633353161","Mon Mar 31 16:13:08 +0000 2025","0","Manusia nya aja gak terjamin hidupnya.. apalagi hewannya kasian ya kita #CabutUUTNI #TolakRUUTNI #TolakRUUKejaksaan #SupermasiSipil #IndonesiaGelap","1906741563633353161","","","in","","0","0","0","https://x.com/cilorsz/status/1906741563633353161","1534453057634783232","cilorsz"
"1906364286282195283","Mon Mar 31 16:10:36 +0000 2025","0","@ilhampid Sedih liat yg bginian #CabutUUTNI #TolakRUUTNI #TolakRUUPolri","1906740925428387854","","ilhampid","in","","0","0","0","https://x.com/dimaszwahyu/status/1906740925428387854","1684317498404139008","dimaszwahyu"
"1906740689859407960","Mon Mar 31 16:09:40 +0000 2025","0","real papaku pun mendukung ak utk kritik ruu sialan enih menyala papaku️‍️‍️‍ #TolakRUUTNI","1906740689859407960","","","in","","0","0","0","https://x.com/b3rlianasz/status/1906740689859407960","1159865732651352066","b3rlianasz"
"1906739012825731417","Mon Mar 31 16:03:00 +0000 2025","7","Kabar buruknya parcok dan parjo mulai sensitif dengan poster-poster yang menempel ditembok jalanan tetap melawan dan hati hati kawan kawan. #TolakRUUTNI #TolakRUUPolri","1906739012825731417","","","in","Indonesia","0","0","6","https://x.com/Jakmania_Pabrik/status/1906739012825731417","2488366069","Jakmania_Pabrik"
"1906738910887375273","Mon Mar 31 16:02:36 +0000 2025","1","Result Pengeluaran : HONGKONG POOLS Tanggal : 31- MARET- 2025 Result : 9182 Shio : Monyet Selamat kepada para pemenang!! #JohnCena #HONGKONGPOOLS #Tasmac #SHINee #Israel #Bitcoin #Gazze #KIMJIYONG #innalilahi #TolakRUUTNI #Putin","1906738910887375273","","","in","","0","0","0","https://x.com/legototo88/status/1906738910887375273","1269786784096899073","legototo88"
"1906738806226628805","Mon Mar 31 16:02:11 +0000 2025","0","kampus dapet berapa perak?? #TolakRUUTNI #TolakRUUPolri","1906738806226628805","","","in","","0","0","0","https://x.com/magdalena__lee/status/1906738806226628805","1877295151493820417","magdalena__lee"
"1906680331476021379","Mon Mar 31 16:01:36 +0000 2025","3","@JukiHoki pemerintah asu #TolakRUUTNI #CabutUUTNI","1906738658985885748","","JukiHoki","in","","0","0","2","https://x.com/dhelmizra/status/1906738658985885748","1664316080926654464","dhelmizra"
"1906738012819804463","Mon Mar 31 15:59:02 +0000 2025","1","Isu2 penting kayak gini emang harus disebarkan ke orang2 sekitar kita. Paling gampang mulai dari keluarga dulu trs ke temen2 kita. Melek ke sekitar guys jangan cuma fokus di circle kita aja. #TolakRUUTNI https://t.co/ECz9g7VpWp","1906738012819804463","https://pbs.twimg.com/media/GnYYHb0aAAA7HoV.jpg","","in","Indonesia","0","1","0","https://x.com/MunMunUhuy/status/1906738012819804463","1160574702114369536","MunMunUhuy"
"1906737869462651276","Mon Mar 31 15:58:28 +0000 2025","0","PUKIMAY ANJ BAGAIMANA CARA HIDUP SBGAI ARTIST DI NEGARA INI??!! I WOULD REMEMBER ANY MY FRIEND WHO USED AI. #TolakRUUTNI #IndonesiaGelap #CabutRUUTNI #TolakDwifungsiABRI #TolakDwifungsiTNI #TolakRUUPolri #TolakRUUKejaksaan #IndonesiaMakinGelap #TolakRUUTNI #TolakRUUTNI","1906737869462651276","","","in","","0","0","0","https://x.com/orcaisya/status/1906737869462651276","1813795410559004672","orcaisya"
"1906736977468432692","Mon Mar 31 15:54:55 +0000 2025","0","Selamat lebaran 1446 H mohon maaf lahir batin Rendang for today resilience for later resistance for every day and from the river to the sea Palestina will be free Semoga silaturahmi yang terjalin hari ini dilimpahkan keberkahan dan kebahagiaan. Aamin #TolakRUUTNI","1906736977468432692","","","in","","0","0","0","https://x.com/anggiutomo/status/1906736977468432692","433125406","anggiutomo"
"1906736255880323130","Mon Mar 31 15:52:03 +0000 2025","0","ajudan si jomok berulah.. #TolakRUUTNI #TolakRUUPolri","1906736255880323130","","","in","","0","0","0","https://x.com/magdalena__lee/status/1906736255880323130","1877295151493820417","magdalena__lee"
"1906735868234309693","Mon Mar 31 15:50:31 +0000 2025","0","#GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil TETAP BERSUARAAAA","1906735868234309693","","","in","teyvat ","0","0","0","https://x.com/smersly/status/1906735868234309693","905796010714120193","smersly"
"1906735605209518393","Mon Mar 31 15:49:28 +0000 2025","0","Lebaran tiba hati gembira Namun perjuangan tak boleh sirna. RUU TNI jangan disetujui Demi rakyat dan demokrasi! #TolakRUUTNI https://t.co/AyPzWXhApC","1906735605209518393","https://pbs.twimg.com/media/GnYV7Z5bEAAZuc9.jpg","","in","","0","0","0","https://x.com/hantuDemokrasi/status/1906735605209518393","775130318","hantuDemokrasi"
